dataset,d,seed,sampler,score_fid,attr_cosine,attr_top1,attr_top3_jac,attr_rank,decision_f1
35_SpamBase,57,7,uniform_shell,0.41551157227424595,0.8487153387085313,0.030970815961882073,0.0421083978558666,0.057401058423074414,0.4558139534883721
35_SpamBase,57,7,disagreement_shell,0.45003934024604775,0.8319091115717171,0.0410958904109589,0.050327575938058366,0.0476676102693291,0.5789197692711064
35_SpamBase,57,7,shell_box_mix,0.6022430861615531,0.8701302376865631,0.08040500297796307,0.0863013698630137,0.09121165730552723,0.5662778366914104
12_fault,27,7,normals_only,0.3225284972918361,0.8729426678852245,0.1277860326894502,0.14279346210995542,0.15024169641753993,0.3099273607748184
12_fault,27,7,uniform_shell,0.6215967254490563,0.89624272974747,0.05349182763744428,0.11025260029717683,0.07773677535936081,0.45089285714285715
12_fault,27,7,disagreement_shell,0.6561674661928298,0.8965566171072068,0.06983655274888559,0.11025260029717683,0.061968079798689,0.5211864406779662
12_fault,27,7,shell_box_mix,0.5656726601734561,0.8948672783398294,0.07578008915304606,0.11158989598811292,0.06888994026923531,0.448512585812357
35_SpamBase,57,5,normals_only,0.3796593941424637,0.8989490688136719,0.04169148302561048,0.06331149493746278,0.08530969934810133,0.4479564032697548
35_SpamBase,57,5,uniform_shell,0.5151700445817247,0.8226715388488228,0.019058963668850508,0.03335318642048839,0.011796782906601563,0.5180156657963446
35_SpamBase,57,5,disagreement_shell,0.42668724958210646,0.8149497993128642,0.02858844550327576,0.04377605717689101,0.03518971449229385,0.5509164969450102
35_SpamBase,57,5,shell_box_mix,0.5832245757353357,0.8436370384553831,0.0357355568790947,0.0589041095890411,0.027770386888253652,0.5446153846153846
20_letter,32,5,normals_only,-0.1522232223222322,0.8663698906043753,0.05,0.07600000000000001,0.024294065335805436,0.1947565543071161
20_letter,32,5,uniform_shell,0.4792439243924392,0.9208660493528947,0.1,0.14299999999999996,0.08186583577712608,0.3448275862068966
20_letter,32,5,disagreement_shell,0.3249444944494449,0.9062109118295403,0.09,0.12299999999999998,0.0866032524881568,0.2805755395683453
20_letter,32,5,shell_box_mix,0.32309630963096303,0.907030417163314,0.12,0.09499999999999996,0.03536483135677629,0.3493150684931507
12_fault,27,5,normals_only,0.41343823597401624,0.8598249511763577,0.07578008915304606,0.1301634472511144,0.12453320634370257,0.2982456140350877
12_fault,27,5,uniform_shell,0.6805236591927347,0.8906765456364016,0.029717682020802376,0.0823179791976226,0.0546974075948816,0.4375
12_fault,27,5,disagreement_shell,0.6086259461567,0.8918453000997432,0.05646359583952452,0.0838038632986627,0.03156208627093845,0.4186046511627907
12_fault,27,5,shell_box_mix,0.4678559854548386,0.8870355005729721,0.14413075780089152,0.10698365527488855,0.06247840348569344,0.3700440528634361
12_fault,27,6,normals_only,0.4351225224504553,0.8698669436760558,0.0950965824665676,0.14413075780089152,0.15540203209548958,0.3854389721627409
12_fault,27,6,uniform_shell,0.7356451014010393,0.8957048761165936,0.05794947994056464,0.11337295690936107,0.14589603891238362,0.5838264299802761
12_fault,27,6,disagreement_shell,0.5780280478733087,0.89044222982843,0.0638930163447251,0.0977711738484398,0.12274418663720299,0.5166666666666667
12_fault,27,6,shell_box_mix,0.5688899630072178,0.8985433673283156,0.13818722139673106,0.12095096582466566,0.15376224568596136,0.5593561368209256
20_letter,32,9,normals_only,0.020030003000300032,0.8737611984175792,0.06,0.08,0.06310550779853878,0.17959183673469387
20_letter,32,9,uniform_shell,0.4712871287128712,0.919092873444689,0.05,0.10499999999999998,0.03756964809384164,0.3383458646616541
20_letter,32,9,disagreement_shell,0.4563096309630963,0.9264509513275526,0.03,0.07900000000000001,0.014325513196480934,0.3218390804597701
20_letter,32,9,shell_box_mix,0.3388178817881788,0.9181073701004617,0.05,0.095,0.008786637404765285,0.37777777777777777
40_vowels,12,2,normals_only,0.02367801738629268,0.8429200972754579,0.12,0.17600000000000002,0.07857045767333684,0.32
40_vowels,12,2,uniform_shell,0.6830123433072377,0.9469675788783776,0.42,0.366,0.37958041958041966,0.6917293233082706
40_vowels,12,2,disagreement_shell,0.6329667162960472,0.9434517343056593,0.38,0.33399999999999996,0.3595804195804196,0.6814814814814815
40_vowels,12,2,shell_box_mix,0.5820565774938763,0.9463135747739176,0.44,0.37999999999999995,0.3960839160839161,0.6268656716417911
35_SpamBase,57,9,normals_only,0.5777872073466015,0.9061311417292152,0.044073853484216795,0.06235854675402024,0.11657792728636465,0.620162932790224
35_SpamBase,57,9,uniform_shell,0.5065298102737085,0.9202728950688215,0.06551518761167362,0.08898153662894578,0.1547085016560625,0.4371395617070358
35_SpamBase,57,9,disagreement_shell,0.5357134301411681,0.9209721487335639,0.07266229898749256,0.07605717689100655,0.1283287056646772,0.5381310418904404
35_SpamBase,57,9,shell_box_mix,0.6311287854180104,0.9186242372129114,0.10839785586658725,0.07730792138177488,0.09307197653601904,0.5628997867803838
35_SpamBase,57,0,normals_only,0.5199571737928431,0.910217261311122,0.07206670637284097,0.06873138773079214,0.1213103838166616,0.4888143176733781
35_SpamBase,57,0,uniform_shell,0.5860613682485347,0.9231737864015044,0.06730196545562835,0.06521739130434782,0.08894759930278927,0.6777020447906524
35_SpamBase,57,0,disagreement_shell,0.5599011968326246,0.9222414927112411,0.06075044669446099,0.07099463966646813,0.09142626419526577,0.5770666666666666
35_SpamBase,57,0,shell_box_mix,0.6874177181146252,0.9240496686417939,0.07206670637284097,0.07724836212030971,0.07610009934392571,0.7532710280373832
40_vowels,12,4,normals_only,0.2436482397579367,0.8878772778530895,0.04,0.22799999999999998,0.14406084713209466,0.39655172413793105
40_vowels,12,4,uniform_shell,0.6035733154027184,0.9471858897348194,0.38,0.456,0.36125874125874136,0.6618705035971223
40_vowels,12,4,disagreement_shell,0.4872484510830411,0.9419839828304859,0.38,0.458,0.36251748251748256,0.6619718309859155
40_vowels,12,4,shell_box_mix,0.6097209548052447,0.9485337711265341,0.36,0.44,0.4451748251748252,0.6277372262773723
40_vowels,12,7,normals_only,0.449882330339561,0.8790798306015682,0.1,0.212,0.08153846153846155,0.4666666666666667
40_vowels,12,7,uniform_shell,0.6717736900244944,0.9539062948894274,0.4,0.41,0.3734265734265735,0.6811594202898551
40_vowels,12,7,disagreement_shell,0.7213390327073628,0.9489343252356758,0.32,0.376,0.32027972027972035,0.7050359712230215
40_vowels,12,7,shell_box_mix,0.5672638201815475,0.9443054740386552,0.36,0.33799999999999997,0.2616783216783217,0.6277372262773723
40_vowels,12,6,normals_only,0.43230392392296235,0.8798317413805306,0.08,0.20799999999999996,0.07464757249470323,0.5733333333333334
40_vowels,12,6,uniform_shell,0.6256663945055472,0.9531764627110155,0.32,0.384,0.3893706293706294,0.620253164556962
40_vowels,12,6,disagreement_shell,0.6166370491330867,0.9490304363057992,0.16,0.37799999999999995,0.3176223776223777,0.6052631578947368
40_vowels,12,6,shell_box_mix,0.6496806109216656,0.9537715040221978,0.24,0.348,0.3633566433566434,0.4722222222222222
40_vowels,12,8,normals_only,0.2107967917006868,0.8918415021488804,0.04,0.27599999999999997,0.17932251798956944,0.425531914893617
40_vowels,12,8,uniform_shell,0.7308486624081455,0.9447019684790778,0.4,0.42199999999999993,0.3653146853146854,0.6455696202531646
40_vowels,12,8,disagreement_shell,0.4881129628740214,0.9410126007911095,0.46,0.414,0.3518881118881119,0.5987261146496815
40_vowels,12,8,shell_box_mix,0.5149128283944094,0.945913195580645,0.3,0.42800000000000005,0.38713286713286715,0.5620915032679739
40_vowels,12,5,normals_only,0.48417463138177796,0.8554687700373422,0.14,0.16399999999999998,-0.038668264248734555,0.38235294117647056
40_vowels,12,5,uniform_shell,0.718169156140435,0.9451495914730899,0.38,0.38799999999999996,0.36251748251748256,0.5641025641025641
40_vowels,12,5,disagreement_shell,0.6798424667403102,0.9443831273620721,0.28,0.384,0.335944055944056,0.6114649681528662
40_vowels,12,5,shell_box_mix,0.5835934873445079,0.9428942289155835,0.44,0.38199999999999995,0.3434965034965035,0.5408805031446541
35_SpamBase,57,2,normals_only,0.45557842255070014,0.9111399454706197,0.048838594401429423,0.06771888028588445,0.12559448360675451,0.42665173572228443
35_SpamBase,57,2,uniform_shell,0.5932302553138108,0.9272703137705672,0.06015485407980941,0.0692078618225134,0.12317293819873461,0.5248152059134108
35_SpamBase,57,2,disagreement_shell,0.5223762157649602,0.9249600192973865,0.047647409172126266,0.0673615247170935,0.09516438013072187,0.43340857787810383
35_SpamBase,57,2,shell_box_mix,0.7379944328874214,0.9282786723871669,0.08100059559261465,0.09737939249553305,0.1207184146355227,0.6347009391992091
28_pendigits,16,1,normals_only,0.29025619952268805,0.8951774563554462,0.08974358974358974,0.1326923076923077,-0.05007541478129714,0.4972972972972973
28_pendigits,16,1,uniform_shell,0.5022395726320115,0.9285546069517648,0.15384615384615385,0.19230769230769232,0.06602564102564101,0.4888888888888889
28_pendigits,16,1,disagreement_shell,-0.1906023296612982,0.9285304755318636,0.14743589743589744,0.19807692307692307,-0.016911764705882352,0.6289592760180995
28_pendigits,16,1,shell_box_mix,0.5228777797095036,0.9248770661375195,0.03205128205128205,0.14743589743589744,0.00018853695324283636,0.5816326530612245
40_vowels,12,3,normals_only,0.0459632102204505,0.8310409599211842,0.1,0.23399999999999999,0.08305182774405795,0.27350427350427353
40_vowels,12,3,uniform_shell,0.5299937563037318,0.9449442194447697,0.34,0.408,0.34461538461538466,0.6293706293706294
40_vowels,12,3,disagreement_shell,0.37447769079294946,0.9376311225015209,0.2,0.342,0.26671328671328676,0.5481481481481482
40_vowels,12,3,shell_box_mix,0.49224340809759376,0.945342010617213,0.2,0.354,0.3510489510489511,0.5693430656934306
35_SpamBase,57,3,normals_only,0.466027668030286,0.9073800621491352,0.09708159618820726,0.0908278737343657,0.11719658576820746,0.4836676217765043
35_SpamBase,57,3,uniform_shell,0.5976853930328138,0.9193608847802166,0.09291244788564622,0.09684335914234664,0.1138773233632437,0.5662847790507365
35_SpamBase,57,3,disagreement_shell,0.4439977651941217,0.9167356506748809,0.048243001786777845,0.06682549136390709,0.08734715641528586,0.4464075382803298
35_SpamBase,57,3,shell_box_mix,0.661057134297971,0.9217411959554503,0.14770696843359143,0.12013103037522334,0.08773508405140698,0.6770310932798396
26_optdigits,64,1,normals_only,0.43810771744483534,0.8796262255320464,0.006666666666666667,0.05,0.1357506105006105,0.4909090909090909
26_optdigits,64,1,uniform_shell,0.30576954874451723,0.8736449023520163,0.013333333333333334,0.03466666666666667,0.07277899877899877,0.28888888888888886
26_optdigits,64,1,disagreement_shell,0.4639089843951405,0.8545292410616294,0.006666666666666667,0.02866666666666667,0.035988095238095236,0.41414141414141414
26_optdigits,64,1,shell_box_mix,0.20962996019222938,0.8627750420185837,0.0,0.017333333333333333,0.0207045177045177,0.3793103448275862
28_pendigits,16,6,normals_only,0.3172575113401084,0.8920643838017609,0.12179487179487179,0.18589743589743588,0.0562028657616893,0.23699421965317918
28_pendigits,16,6,uniform_shell,0.24910938660681825,0.9363417569799524,0.17307692307692307,0.17692307692307693,0.0662707390648567,0.5720720720720721
28_pendigits,16,6,disagreement_shell,0.3174187226375433,0.930315748131292,0.038461538461538464,0.0846153846153846,-0.029355203619909506,0.5404157043879908
28_pendigits,16,6,shell_box_mix,0.3235447519400673,0.9360033273419557,0.08333333333333333,0.16794871794871793,0.09155354449472099,0.5024390243902439
38_thyroid,6,0,normals_only,0.2659872877562591,0.9066237971304982,0.24731182795698925,0.3935483870967743,0.10976712327122451,0.4423963133640553
38_thyroid,6,0,uniform_shell,0.2775954164304258,0.9246090188024152,0.11827956989247312,0.46559139784946246,0.22273425499231952,0.49523809523809526
38_thyroid,6,0,disagreement_shell,0.3813225508042135,0.9273711700462229,0.1827956989247312,0.3946236559139786,0.14285714285714288,0.5155555555555555
38_thyroid,6,0,shell_box_mix,0.5558622541851928,0.955687757282997,0.3655913978494624,0.4623655913978496,0.2964669738863287,0.6016260162601627
40_vowels,12,9,normals_only,-0.3039719513952259,0.7400116015267098,0.12,0.196,0.09442913339844287,0.18487394957983194
40_vowels,12,9,uniform_shell,0.7167283031554681,0.9527421190005164,0.34,0.37799999999999995,0.4520279720279721,0.620253164556962
40_vowels,12,9,disagreement_shell,0.5981941309255079,0.9503711395941261,0.26,0.29999999999999993,0.3693706293706295,0.7023809523809523
40_vowels,12,9,shell_box_mix,0.5110705537678305,0.9479784035936553,0.32,0.326,0.37006993006993016,0.5714285714285714
35_SpamBase,57,1,normals_only,0.5081572642127969,0.9179173274859351,0.05955926146515783,0.0715902322811197,0.10859322832092691,0.6051986267778323
35_SpamBase,57,1,uniform_shell,0.6165447028480802,0.9307356363867293,0.11137581893984515,0.09154258487194758,0.10372815960955563,0.6014742014742015
35_SpamBase,57,1,disagreement_shell,0.5046158123399528,0.928081199861097,0.07861822513400833,0.07718880285884455,0.09255941044753999,0.5909766980664353
35_SpamBase,57,1,shell_box_mix,0.6686170381066704,0.9287643155553668,0.16021441334127456,0.12364502680166765,0.08934479770554947,0.7414935925762263
35_SpamBase,57,6,normals_only,0.4507475103103034,0.9090883466280636,0.0821917808219178,0.08892197736748066,0.104626329270093,0.5604166666666667
35_SpamBase,57,6,uniform_shell,0.5266471609577071,0.9221768003296924,0.10303752233472305,0.08838594401429421,0.10027338837750005,0.5320614732379438
35_SpamBase,57,6,disagreement_shell,0.5178861632454757,0.9232978436168015,0.08457415128052412,0.08838594401429421,0.120623720814177,0.6953703703703704
35_SpamBase,57,6,shell_box_mix,0.6553683222613412,0.9244809082534157,0.1756998213222156,0.1221560452650387,0.07795644576493146,0.7072599531615925
35_SpamBase,57,4,normals_only,0.4051093363224179,0.9036118485681033,0.06075044669446099,0.08046456223942822,0.10792955089820161,0.5459373340414233
35_SpamBase,57,4,uniform_shell,0.5262886352118613,0.9166540310621764,0.0684931506849315,0.06926742108397857,0.09414339842298734,0.49272116461366183
35_SpamBase,57,4,disagreement_shell,0.48285963560009626,0.9157135486757378,0.02799285288862418,0.05390113162596784,0.06426669612995377,0.5857438016528925
35_SpamBase,57,4,shell_box_mix,0.5742532730973157,0.9148078461170582,0.10244192972007148,0.07933293627159023,0.032136982789263274,0.6071794871794872
38_thyroid,6,9,normals_only,0.3751305541463997,0.9134965524028582,0.13978494623655913,0.47204301075268823,0.12442396313364057,0.5102040816326531
38_thyroid,6,9,uniform_shell,0.45425382710154866,0.9213261718584451,0.24731182795698925,0.4430107526881721,0.2516622403798187,0.624390243902439
38_thyroid,6,9,disagreement_shell,0.40556832084987016,0.8872405351057455,0.21505376344086022,0.4311827956989248,0.18543603808408538,0.5560975609756098
38_thyroid,6,9,shell_box_mix,0.45298558682223744,0.9479786758513427,0.26881720430107525,0.5365591397849463,0.3081413210445469,0.6190476190476191
28_pendigits,16,3,normals_only,-0.3508084272415482,0.9277366832895211,0.14102564102564102,0.22115384615384615,0.24396681749622923,0.5543237250554324
28_pendigits,16,3,uniform_shell,-0.29125507736561773,0.9336805095191516,0.1346153846153846,0.21474358974358973,0.24949095022624435,0.6196581196581197
28_pendigits,16,3,disagreement_shell,0.07240599958906924,0.9226908153357523,0.03205128205128205,0.10384615384615382,0.03331447963800905,0.41192411924119243
28_pendigits,16,3,shell_box_mix,0.3153134927533941,0.9320809409584121,0.0641025641025641,0.15897435897435896,0.1824849170437406,0.4496124031007752
28_pendigits,16,5,normals_only,0.3830949408101657,0.9199252861869502,0.00641025641025641,0.08782051282051283,0.047058823529411764,0.5294117647058824
28_pendigits,16,5,uniform_shell,0.02300580044570182,0.9394490383386442,0.01282051282051282,0.10384615384615384,0.07398190045248869,0.6115702479338843
28_pendigits,16,5,disagreement_shell,0.16125239051066048,0.9310956535659216,0.0,0.09999999999999999,0.0968891402714932,0.4352078239608802
28_pendigits,16,5,shell_box_mix,0.34981271040445067,0.9386626361995658,0.07692307692307693,0.09358974358974358,0.0562971342383107,0.42
26_optdigits,64,3,normals_only,0.28330011574300423,0.8904487191010371,0.11333333333333333,0.07600000000000001,0.16782509157509157,0.5161290322580645
26_optdigits,64,3,uniform_shell,0.03972420806716294,0.8770599488711216,0.013333333333333334,0.029333333333333336,0.08925976800976801,0.32340425531914896
26_optdigits,64,3,disagreement_shell,0.35097154784488654,0.8810181659200812,0.03333333333333333,0.04933333333333333,0.0597002442002442,0.48221343873517786
26_optdigits,64,3,shell_box_mix,0.15264742120674968,0.8744191759944986,0.0,0.013333333333333334,0.019665750915750912,0.3900414937759336
38_thyroid,6,7,normals_only,0.11587240010742739,0.9073110971868812,0.23655913978494625,0.36021505376344104,0.022344965845308658,0.6130653266331658
38_thyroid,6,7,uniform_shell,0.45338843961684216,0.9176481175064993,0.26881720430107525,0.46021505376344096,0.25284178187403994,0.6122448979591837
38_thyroid,6,7,disagreement_shell,0.4476440571752558,0.9363886493159457,0.40860215053763443,0.5118279569892474,0.40522273425499244,0.7488584474885844
38_thyroid,6,7,shell_box_mix,0.6139178180299006,0.9302326920213938,0.1935483870967742,0.3838709677419356,0.07895545314900153,0.7142857142857143
35_SpamBase,57,8,normals_only,0.5386569570263713,0.9138167904709394,0.053007742703990474,0.07337701012507444,0.0992193691428592,0.587737843551797
35_SpamBase,57,8,uniform_shell,0.6623610541654619,0.9236448488356428,0.05360333531864205,0.07081596188207266,0.08251793268768079,0.6541391569324531
35_SpamBase,57,8,disagreement_shell,0.5624907040857642,0.9237687947928652,0.05955926146515783,0.08379988088147707,0.08377372116250632,0.5207033465683494
35_SpamBase,57,8,shell_box_mix,0.5946121635365686,0.924347958893543,0.06908874329958309,0.08850506253722452,0.09348569033207065,0.7022222222222222
38_thyroid,6,1,normals_only,-0.2224791859389454,0.9280212464271674,0.4731182795698925,0.46666666666666673,0.2792626728110599,0.4784688995215311
38_thyroid,6,1,uniform_shell,0.10436871475038045,0.9383673990745047,0.44086021505376344,0.48602150537634425,0.3677419354838711,0.5753424657534246
38_thyroid,6,1,disagreement_shell,0.14832443078392166,0.9213714590711791,0.3333333333333333,0.4752688172043012,0.34623655913978496,0.44776119402985076
38_thyroid,6,1,shell_box_mix,0.70606666467727,0.9352899168565894,0.40860215053763443,0.38817204301075275,0.14900153609831032,0.600896860986547
38_thyroid,6,6,normals_only,-0.22446360896422066,0.9153624374081367,0.40860215053763443,0.3935483870967743,0.26205837173579105,0.39520958083832336
38_thyroid,6,6,uniform_shell,0.45365700814657867,0.9104891987557415,0.1827956989247312,0.33440860215053764,0.015053763440860209,0.5060240963855421
38_thyroid,6,6,disagreement_shell,0.1951896392229417,0.9214976031237293,0.23655913978494625,0.47204301075268823,0.22150537634408599,0.4835164835164835
38_thyroid,6,6,shell_box_mix,0.6417594222792515,0.9388850566860498,0.3978494623655914,0.5752688172043011,0.5274961597542244,0.7052631578947368
47_yeast,8,3,normals_only,0.7666489721935883,0.9355164248833676,0.4812623274161736,0.5483234714003945,0.5842353343228257,0.42857142857142855
47_yeast,8,3,uniform_shell,0.7824841290705153,0.9253826296944264,0.4240631163708087,0.4919132149901381,0.5058232365924674,0.515625
47_yeast,8,3,disagreement_shell,0.807008024205671,0.9257296610858089,0.3747534516765286,0.45719921104536493,0.4644970414201184,0.4881889763779528
47_yeast,8,3,shell_box_mix,0.7633050390575185,0.9133235485255444,0.3096646942800789,0.41952662721893497,0.3566262797032029,0.4603174603174603
28_pendigits,16,7,normals_only,0.14800777607434684,0.926225670674977,0.0641025641025641,0.17820512820512818,0.1733974358974359,0.627906976744186
28_pendigits,16,7,uniform_shell,0.0036857328001770155,0.9403881953307189,0.08333333333333333,0.15576923076923074,0.15207390648567118,0.5223880597014925
28_pendigits,16,7,disagreement_shell,0.24577768645983147,0.9317072007504635,0.08974358974358974,0.1685897435897436,0.09232654600301661,0.5373134328358209
28_pendigits,16,7,shell_box_mix,-0.13442177300817118,0.940008423787557,0.36538461538461536,0.23397435897435898,0.14519230769230768,0.4675324675324675
27_PageBlocks,10,6,normals_only,0.27726714013645937,0.9120176578668904,0.1607843137254902,0.30686274509803924,0.26690256490544817,0.6564885496183206
27_PageBlocks,10,6,uniform_shell,0.578513882609857,0.9452858641234787,0.15490196078431373,0.2762745098039216,0.22718954248366008,0.7542372881355932
27_PageBlocks,10,6,disagreement_shell,0.5338298109565973,0.9450419989075934,0.23333333333333334,0.3121568627450981,0.23224648672820955,0.7079889807162535
27_PageBlocks,10,6,shell_box_mix,0.6671914291458705,0.952714296004949,0.2901960784313726,0.39784313725490195,0.394913844325609,0.7690288713910761
47_yeast,8,0,normals_only,0.7454398212198322,0.917230875416945,0.42998027613412226,0.5256410256410257,0.5076405189001566,0.2641509433962264
47_yeast,8,0,uniform_shell,0.8006809226110044,0.9124687646269455,0.32741617357001973,0.41775147928994083,0.3558279327510097,0.36129032258064514
47_yeast,8,0,disagreement_shell,0.775960807586187,0.9096622734188655,0.30177514792899407,0.3905325443786983,0.30853761622992393,0.43902439024390244
47_yeast,8,0,shell_box_mix,0.7439780705166955,0.9039439670413473,0.2465483234714004,0.31952662721893493,0.17225509533201844,0.3708609271523179
28_pendigits,16,9,normals_only,0.22724787027232063,0.9332250124776272,0.05128205128205128,0.11987179487179485,0.08853695324283559,0.5530864197530864
28_pendigits,16,9,uniform_shell,0.257144663431904,0.9400144749435825,0.019230769230769232,0.08717948717948719,0.047115384615384615,0.5088161209068011
28_pendigits,16,9,disagreement_shell,-0.1731535774683504,0.9357349540893515,0.00641025641025641,0.09743589743589744,-0.020211161387631977,0.51010101010101
28_pendigits,16,9,shell_box_mix,0.1814227687250083,0.9457241879306184,0.28846153846153844,0.2705128205128205,0.18482277526395174,0.41192411924119243
38_thyroid,6,3,normals_only,-0.09340216645280652,0.904364326188834,0.1827956989247312,0.4258064516129033,0.16559139784946236,0.41081081081081083
38_thyroid,6,3,uniform_shell,-0.027931127092596455,0.9369865829792591,0.27956989247311825,0.5376344086021507,0.38494623655913973,0.6057692307692307
38_thyroid,6,3,disagreement_shell,0.3812479484348423,0.928378574814581,0.22580645161290322,0.4731182795698926,0.3195712412821766,0.48677248677248675
38_thyroid,6,3,shell_box_mix,0.5845692459192503,0.9579821883612654,0.3225806451612903,0.5129032258064518,0.42918586789554536,0.6902654867256637
38_thyroid,6,8,normals_only,0.4733371131867148,0.9024019316683646,0.0967741935483871,0.3591397849462367,0.00952380952380952,0.5945945945945946
38_thyroid,6,8,uniform_shell,0.49888096445943114,0.9283865045769538,0.3655913978494624,0.481720430107527,0.3167434715821813,0.6
38_thyroid,6,8,disagreement_shell,0.5981170361970695,0.9187986159249942,0.08602150537634409,0.45053763440860223,0.16251920122887867,0.7142857142857143
38_thyroid,6,8,shell_box_mix,0.5463728328011698,0.9300419796995252,0.20430107526881722,0.41720430107526896,0.1938556067588326,0.68
26_optdigits,64,7,normals_only,0.2953402328727911,0.8908506753906532,0.02666666666666667,0.043333333333333335,0.17051739926739923,0.4329004329004329
26_optdigits,64,7,uniform_shell,0.17307579477751917,0.8787143142560558,0.0,0.008000000000000002,0.03473290598290598,0.3225806451612903
26_optdigits,64,7,disagreement_shell,0.19466337631766562,0.853174065227234,0.006666666666666667,0.002666666666666667,-0.018286322756179717,0.3185840707964602
26_optdigits,64,7,shell_box_mix,0.02990294300145967,0.8684242619955275,0.006666666666666667,0.010666666666666668,-0.026467643467643468,0.29493087557603687
26_optdigits,64,9,normals_only,0.29180215946932453,0.896489510735192,0.006666666666666667,0.06333333333333334,0.19311874236874235,0.4730290456431535
26_optdigits,64,9,uniform_shell,0.5104159814242256,0.8161342308310752,0.0,0.018666666666666665,0.002785714285714288,0.47101449275362317
26_optdigits,64,9,disagreement_shell,0.17661386818098576,0.8692010140532576,0.0,0.04,0.11572881041770228,0.41064638783269963
26_optdigits,64,9,shell_box_mix,0.19763962499977772,0.8549401249359567,0.0,0.04533333333333334,0.0961730769230769,0.37777777777777777
28_pendigits,16,4,normals_only,0.1790899464209511,0.9403499733810088,0.1987179487179487,0.1583333333333333,-0.009992458521870286,0.6061946902654868
28_pendigits,16,4,uniform_shell,0.33022711826903317,0.9447695236452952,0.09615384615384616,0.10705128205128205,-0.044343891402714934,0.4854368932038835
28_pendigits,16,4,disagreement_shell,0.12843166695642552,0.9567042849806995,0.23076923076923078,0.23974358974358978,0.2965686274509804,0.37402597402597404
28_pendigits,16,4,shell_box_mix,0.4936953738679647,0.9496150843470378,0.30128205128205127,0.23076923076923078,0.05320512820512821,0.4520884520884521
47_yeast,8,1,normals_only,0.7988351112979286,0.9311614276986898,0.47928994082840237,0.5644970414201184,0.5872779654818258,0.39655172413793105
47_yeast,8,1,uniform_shell,0.8172447909880652,0.916708834310031,0.32938856015779094,0.49132149901380673,0.46050530665915285,0.5546218487394958
47_yeast,8,1,disagreement_shell,0.8095838361218626,0.909225847089954,0.3096646942800789,0.4461538461538462,0.3850380388841928,0.49572649572649574
47_yeast,8,1,shell_box_mix,0.7799185378993976,0.9132963911801437,0.22485207100591717,0.45069033530571995,0.38748004132619523,0.5641025641025641
47_yeast,8,5,normals_only,0.7313216574365358,0.9242264746898303,0.46942800788954636,0.5554240631163708,0.5791938742152917,0.3939393939393939
47_yeast,8,5,uniform_shell,0.7968137978216923,0.9113654946501925,0.29980276134122286,0.4648915187376726,0.4656241194702733,0.4461538461538462
47_yeast,8,5,disagreement_shell,0.7029952768187516,0.9054414567994236,0.2859960552268245,0.42248520710059173,0.4213863060016907,0.46511627906976744
47_yeast,8,5,shell_box_mix,0.7690415473287255,0.9024492491862033,0.2583826429980276,0.4090729783037476,0.3668169437400207,0.37606837606837606
28_pendigits,16,2,normals_only,-0.14395536659765135,0.9161558845492274,0.17307692307692307,0.1724358974358974,0.018759426847662145,0.32020997375328086
28_pendigits,16,2,uniform_shell,0.4038880371734285,0.9340921796917635,0.05128205128205128,0.0955128205128205,-0.010067873303167421,0.40703517587939697
